ID,Link,Get link share
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=2261486540833433&id=100009163282783
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/permalink.php?story_fbid=452365558667589&id=100016824465827
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/kythuu2001/posts/679095642548094
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/khanhxlys.tranx/posts/842682832797061
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/bui.hue.73307/posts/697494247331456
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/permalink.php?story_fbid=448569712580264&id=100022817168002
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/permalink.php?story_fbid=653602211757530&id=100013232702637
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/photo.php?fbid=2139172636381393&set=a.1406173449681319&type=3
5,https://www.facebook.com/luonghuyy/posts/2139172666381390,https://www.facebook.com/tram.vu.142240/posts/652713955170821
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/quoc.hai.10420/posts/834768436886146
6,https://www.facebook.com/permalink.php?story_fbid=2195257067194168&id=100001296888970,https://www.facebook.com/bi.nany.73/posts/379893692736269
